"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q8","Q9_First Click","Q9_Last Click","Q9_Page Submit","Q9_Click Count","Q13","Q10_First Click","Q10_Last Click","Q10_Page Submit","Q10_Click Count","Q11_First Click","Q11_Last Click","Q11_Page Submit","Q11_Click Count","Q12_First Click","Q12_Last Click","Q12_Page Submit","Q12_Click Count","id","where","Q2_1","Q2_2","Q2_3","Q2_4","Q2_5","Q2_6","Q2_7","Q2_8","Q2_9","Q2_10","Q2_11","Q2_12","Q2_13","Q2_14","Q2_15","Q2_16","Q2_17","Q2_18","Q2_19","Q2_20","Q2_21","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q4_10","Q4_11","Q4_12","Q4_13","Q4_14","Q4_15","Q4_16","Q4_17","Q4_18","Q4_19","Q4_20","Q5_1","Q5_2","Q5_3","Q5_4","Q5_5","Q5_6","Q5_7","Q5_8","Q5_9","Q5_10","Q5_11","Q5_12","Q5_13","Q5_14","Q5_15","Q5_16","Q5_17","Q5_18","Q5_19","Q5_20","totalbad","totalbadUP"
"2/21/18 11:53","2/21/18 12:00",0,NA,100,441,1,"2/21/18 12:00","R_ZJATYFjsydOPuXT",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.415,3.415,9.705,1,"",11.3,105.802,107.634,24,2.814,184.764,186.166,22,11.709,132.661,134.465,23,NA,"sona",4,4,4,4,5,3,4,5,5,2,5,3,3,3,5,5,4,4,5,5,1,5,4,5,4,3,4,2,2,4,2,2,5,4,4,4,2,5,3,4,4,4,4,4,4,3,3,3,2,5,3,2,1,2,4,5,3,5,5,4,4,4,0
"2/21/18 13:19","2/21/18 13:24",0,NA,100,294,1,"2/21/18 13:24","R_z6hO1aEa1ZaqFON",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2.714,22.719,27.08,10,"",10.143,84.86,87.351,23,9.812,80.874,82.222,26,11.583,92.96,94.618,28,NA,"sona",4,4,3,4,4,5,4,4,4,4,4,3,3,3,2,3,4,3,3,4,1,4,3,4,3,4,4,5,3,4,3,1,2,5,3,4,3,4,1,3,4,3,2,4,4,3,3,4,3,4,2,1,1,4,4,4,3,4,4,4,5,3,0
"2/21/18 13:24","2/21/18 13:30",0,NA,100,397,1,"2/21/18 13:30","R_1liY2ayoKuvyWDj",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.72,5.149,11.118,2,"",8.705,145.663,148.229,22,6.572,119.183,121.918,21,21.69,109.92,111.956,20,NA,"sona",2,2,3,4,4,2,4,4,4,2,1,1,1,1,4,3,1,3,5,4,1,3,3,4,3,2,4,2,1,2,3,1,4,3,3,4,2,1,1,1,4,2,2,3,2,5,3,2,2,4,2,4,1,2,4,3,3,2,3,2,2,5,0
"2/21/18 13:29","2/21/18 13:36",0,NA,100,381,1,"2/21/18 13:36","R_1JWaPf4GhF6cxfX",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.773,31.828,33.723,5,"",7.457,115.121,115.924,25,7.854,102.464,103.223,49,15.644,121.971,124.88,33,NA,"sona",4,2,4,4,4,3,4,4,4,2,4,4,1,3,4,3,4,4,4,4,1,4,4,4,4,2,4,2,3,4,3,3,3,2,4,4,2,1,1,4,4,4,5,4,4,2,3,4,3,4,2,4,2,3,3,4,3,3,3,4,2,3,0
"2/21/18 13:43","2/21/18 13:47",0,NA,100,257,1,"2/21/18 13:47","R_2396xRK7jzbYIxH",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.118,3.118,6.429,1,"",4.876,77.303,78.796,27,4.196,88.053,89.663,22,6.025,77.995,78.864,23,NA,"sona",4,3,2,4,4,4,5,4,4,4,4,4,3,3,3,2,4,4,4,4,1,4,4,4,4,4,4,1,1,5,2,2,2,4,5,4,2,2,1,5,4,5,4,3,4,2,4,3,4,4,5,4,2,3,5,4,3,4,4,4,2,4,1
"2/21/18 14:42","2/21/18 14:50",0,NA,100,473,1,"2/21/18 14:50","R_1DuT25IMggcqimD",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,26.36,26.36,29.436,1,"",5.475,166.13,168.168,25,7.404,147.788,149.501,22,9.285,122.063,123.28,22,NA,"sona",4,3,5,4,4,4,5,5,5,2,5,5,1,2,5,5,5,5,4,5,1,5,2,4,4,1,5,1,1,5,3,1,4,5,4,5,2,5,1,5,4,5,5,5,4,2,3,4,3,5,5,2,1,4,4,5,3,5,5,5,5,4,0
"2/21/18 14:46","2/21/18 14:52",0,NA,100,392,1,"2/21/18 14:52","R_2bWD7BbEdKh1pLz",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,36.975,36.975,40.975,1,"",4.725,105.835,110.629,23,3.651,119.895,121.769,20,4.721,112.83,113.872,21,NA,"sona",4,4,4,4,4,3,4,4,4,2,3,3,3,2,4,5,3,5,4,4,1,4,4,3,2,4,4,1,2,4,2,1,4,4,2,5,2,3,1,3,4,4,4,5,4,5,2,3,2,4,3,1,1,2,4,4,3,4,3,4,5,3,0
"2/21/18 15:20","2/21/18 15:30",0,NA,100,580,1,"2/21/18 15:30","R_2BfAdCe4Y4FJvQf",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.361,17.845,17.892,7,"",1.288,374.468,379.754,60,4.574,68.654,72.539,56,3.242,98.821,105.909,54,NA,"sona",4,4,5,4,5,4,4,4,4,2,3,4,3,4,4,4,3,4,4,4,1,4,2,2,4,4,5,1,2,4,4,4,2,4,4,5,2,1,1,4,4,5,5,1,4,2,3,4,4,4,3,5,1,4,4,4,3,5,4,4,1,4,1
"2/21/18 14:38","2/21/18 15:44",0,NA,100,3942,1,"2/21/18 15:44","R_zVJ5qbv5Np6feYp",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3575.68,3575.68,3595.412,1,"",7.989,107.759,109.52,23,6.509,103.04,106.366,23,6.212,124.054,126.86,22,NA,"sona",2,3,4,3,3,3,3,5,5,2,4,4,2,3,4,3,4,3,3,4,1,4,3,3,3,3,3,2,2,3,3,3,2,4,4,4,2,2,1,4,4,4,4,3,3,2,3,3,2,4,4,3,4,2,2,4,3,3,4,3,4,4,0
"2/21/18 16:09","2/21/18 16:15",0,NA,100,369,1,"2/21/18 16:15","R_1mh0hPKH2V7mvW6",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,30.375,30.375,35.352,1,"",13.119,98.127,101.033,24,10.403,133.546,137.596,28,10.472,88.99,91.787,21,NA,"sona",1,3,3,3,4,2,5,5,5,1,1,1,1,1,1,1,1,1,5,3,1,4,4,5,1,2,4,1,1,1,1,1,5,1,3,4,1,3,1,3,4,2,3,3,4,3,3,1,1,4,1,5,1,1,3,4,3,3,1,1,5,4,0
"2/21/18 18:18","2/21/18 18:24",0,NA,100,341,1,"2/21/18 18:24","R_3OfBqahXqNrmBsB",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,4.544,4.544,31.219,1,"",5.454,110.421,113.115,24,2.662,103.077,110.087,22,6.229,81.518,83.598,23,NA,"sona",3,5,5,5,5,4,4,4,5,4,5,5,3,3,5,5,3,5,5,4,1,4,3,4,3,3,4,3,3,3,3,4,2,4,4,5,3,4,3,5,4,4,4,3,2,4,3,3,3,4,3,5,4,4,4,4,3,4,3,4,3,3,0
"2/21/18 18:47","2/21/18 18:52",0,NA,100,342,1,"2/21/18 18:52","R_1pljt8WWzQb08nO",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,26.906,26.906,32.591,1,"",5.634,96.943,99.46,21,7.297,96.613,98.604,20,9.767,105.366,108.242,20,NA,"sona",2,3,5,5,5,4,5,5,5,3,5,5,1,3,5,5,5,5,3,5,1,4,3,5,4,4,3,2,1,4,3,1,4,3,5,5,3,5,1,5,4,5,5,5,5,5,4,5,5,5,5,1,1,4,5,3,3,5,5,5,5,4,0
"2/21/18 19:59","2/21/18 20:04",0,NA,100,297,1,"2/21/18 20:04","R_2wix0Wznlh4lI4t",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.099,9.063,22.064,3,"",6.877,31.597,32.8,26,29.19,88.176,90.161,22,38.439,145.599,148.232,21,NA,"sona",4,4,1,3,2,5,3,3,3,3,3,3,3,4,3,3,4,3,3,3,1,3,4,4,3,3,3,3,2,3,2,3,3,4,3,4,1,1,3,5,4,5,5,5,5,4,3,3,3,4,3,5,3,3,2,2,3,4,5,5,2,5,1
"2/21/18 20:55","2/21/18 21:10",0,NA,100,856,1,"2/21/18 21:10","R_RxkN089CegyWe5z",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,64.261,70.523,71.208,2,"",34.073,164.957,166.591,22,28.911,137.726,139.729,22,9.742,439.73,443.285,23,NA,"sona",3,4,4,4,2,3,4,5,4,2,4,3,1,4,5,5,3,4,3,3,1,4,4,4,3,4,4,2,3,4,4,1,4,4,5,5,3,3,1,4,4,4,5,3,4,2,3,4,4,5,4,4,1,5,2,4,3,4,3,4,2,3,0
"2/21/18 22:32","2/21/18 22:37",0,NA,100,344,1,"2/21/18 22:37","R_3MbqtPr0B3gMFiO",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,56.193,56.193,60.174,1,"",7.686,72.068,73.662,21,91.239,125.733,128.641,20,7.478,70.019,72.022,20,NA,"sona",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,3
"2/22/18 12:39","2/22/18 12:43",0,NA,100,213,1,"2/22/18 12:43","R_p5C4csvTLHxkP17",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,5.586,5.586,7.707,1,"",3.333,53.905,55.008,22,3.728,73.832,75.727,20,8.864,69.707,71.025,24,NA,"sona",4,3,4,4,4,3,4,5,5,2,4,3,5,1,4,4,5,5,3,4,1,4,3,4,2,5,5,1,1,4,4,2,3,5,4,4,1,4,1,5,4,1,1,4,4,1,3,4,1,5,5,5,1,3,1,4,3,3,1,3,1,7,2
"2/22/18 12:51","2/22/18 12:55",0,NA,100,249,1,"2/22/18 12:55","R_u3q7axJ117Ul72h",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,20.969,20.969,23.074,1,"",18.405,87.56,89.822,23,7.141,68.53,70.396,27,6.642,60.73,62.279,23,NA,"sona",4,3,4,3,5,3,4,4,4,2,1,3,3,3,4,3,4,5,5,5,1,4,4,4,3,3,4,1,1,3,1,1,4,3,3,4,3,3,1,3,4,3,3,1,4,3,4,3,1,4,3,5,3,3,5,4,3,4,5,3,1,5,2
"2/22/18 14:43","2/22/18 14:52",0,NA,100,497,1,"2/22/18 14:52","R_1DBDSllmEoFpy5s",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,5.36,5.36,9.105,1,"",11.93,174.892,177.19,25,6.029,139.265,145.813,20,7.776,155.827,159.885,22,NA,"sona",5,2,2,3,5,3,3,5,5,1,4,3,1,3,2,2,3,2,4,4,1,3,4,5,4,3,5,2,1,3,3,3,5,5,5,5,4,1,1,3,4,3,2,2,3,3,3,3,3,3,4,3,3,3,3,4,3,4,4,2,1,5,0
"2/20/18 12:44","2/22/18 20:57",0,NA,100,202358,1,"2/22/18 20:57","R_3sAq27rkUEJAwtq",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.104,3.104,9.062,1,"",31.358,151.203,153.785,24,4.138,205.737,209.157,22,31.564,373.589,377.764,28,NA,"sona",4,4,4,4,5,3,5,4,4,1,5,5,1,4,3,4,5,5,4,4,1,4,4,5,3,3,4,3,5,4,3,1,3,4,4,3,3,5,1,5,4,5,5,5,5,5,4,4,4,3,5,4,1,3,4,3,3,5,3,5,3,5,0
"2/23/18 13:02","2/23/18 13:06",0,NA,100,218,1,"2/23/18 13:06","R_1GwYgJRslFtsQMX",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.266,3.266,7.057,1,"",8.147,25.29,39.144,21,8.344,68.8,70.454,22,6.446,94.302,96.747,21,NA,"sona",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,2,5,4,4,4,4,4,4,4,4,3,2,4,4,5,5,4,3,4,3,3,5,5,4,4,2,4,4,5,3,4,3,5,2,5,3
"2/23/18 16:44","2/23/18 16:48",0,NA,100,195,1,"2/23/18 16:48","R_2YERMMENMvdYDBK",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2.816,23.166,24.212,9,"",1.736,28.315,29.137,59,0.778,29.325,29.404,48,3.124,99.85,101.896,61,NA,"sona",3,3,2,2,4,3,4,4,4,3,4,3,2,2,1,3,4,2,4,3,1,4,1,3,4,2,3,3,2,2,2,2,2,1,3,4,4,3,3,4,4,2,5,5,5,4,3,2,3,4,1,2,1,2,4,4,3,5,5,3,4,6,2
"2/23/18 16:59","2/23/18 17:04",0,NA,100,316,1,"2/23/18 17:04","R_3EKZqc4dzLnHTn6",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2.327,12.734,20.181,8,"",65.368,92.066,139.909,28,58,71.916,73.796,20,20.864,75.151,78.338,22,NA,"sona",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2
"2/23/18 18:25","2/23/18 18:29",0,NA,100,276,1,"2/23/18 18:29","R_3gXTU678n2dpPTS",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,12.114,12.114,16.338,1,"",4.2,68.807,69.922,22,6.322,83.358,84.527,21,18.274,99.938,100.742,27,NA,"sona",3,3,2,4,5,3,4,5,5,3,3,3,3,2,4,4,3,3,3,4,1,4,3,2,4,1,4,1,1,2,1,2,2,4,3,5,1,4,3,3,4,3,3,4,4,2,2,3,2,2,3,3,1,1,2,4,3,4,4,3,3,5,1
"2/24/18 4:11","2/24/18 4:37",0,NA,100,1540,1,"2/24/18 4:37","R_2Sc7Hq8j55cYOzL",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.817,1.817,12.049,1,"",19.147,852.278,853.763,27,6.583,400.54,410.771,24,21.591,244.563,260.441,23,NA,"sona",1,4,4,4,4,2,4,5,5,4,1,1,1,4,5,4,1,1,4,5,1,4,4,5,3,4,5,2,4,4,2,1,4,5,5,5,4,1,4,1,4,1,2,2,4,1,2,5,2,4,1,1,4,2,5,2,3,1,4,1,5,5,0
"2/24/18 14:22","2/24/18 14:27",0,NA,100,333,1,"2/24/18 14:27","R_1C9MJrdJHORYOhY",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,58.48,58.48,61.216,1,"",9.252,83.928,85.507,21,8.728,88.72,90.342,20,8.771,90.77,91.998,20,NA,"sona",5,5,5,4,5,5,5,5,5,3,5,3,3,5,5,5,5,5,5,4,1,5,5,5,4,5,5,2,3,3,5,1,5,3,5,5,3,3,1,4,4,4,3,4,5,4,3,3,5,5,3,3,2,5,3,5,3,5,5,4,5,5,0
"2/24/18 18:58","2/24/18 19:04",0,NA,100,379,1,"2/24/18 19:04","R_3NCDLFxA7BbwPqd",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2.896,2.896,5.76,1,"",15.102,176.698,179.262,29,7.323,75.72,77.671,30,10.92,111.755,112.818,25,NA,"sona",4,2,4,4,4,4,5,5,5,3,4,2,1,3,4,3,4,4,5,5,1,2,4,3,3,2,4,1,4,1,3,2,5,4,4,4,1,3,1,3,4,4,4,2,4,2,2,3,2,4,4,4,2,2,2,4,3,4,4,2,3,5,0
"2/25/18 1:39","2/25/18 1:47",0,NA,100,432,1,"2/25/18 1:47","R_1KcI7v2E8NQ9t97",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,7.055,17.439,20.752,3,"",5.439,150.235,152.815,24,5.203,94.998,97.433,22,15.536,155.676,157.935,23,NA,"sona",2,3,3,5,3,3,5,4,2,3,2,5,1,1,3,4,4,5,3,4,1,3,4,2,4,3,4,1,3,4,3,2,5,3,5,4,1,4,2,5,4,3,5,5,3,2,1,4,3,4,4,1,1,4,3,4,3,3,4,5,3,4,0
"2/25/18 12:43","2/25/18 12:54",0,NA,100,630,1,"2/25/18 12:54","R_2WBvDAP1sIt1GLH",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,4.425,4.425,6.605,1,"",7.476,150.044,152.016,22,12.398,236.051,237.633,24,2.955,227.649,230.085,22,NA,"sona",1,4,5,5,5,1,5,5,5,1,4,1,1,4,5,5,1,1,5,5,1,5,5,4,2,5,5,3,5,5,4,4,4,5,2,5,1,4,1,1,4,1,1,1,4,1,1,5,4,5,1,5,4,5,5,5,3,1,3,4,1,5,0
"2/25/18 16:24","2/25/18 16:28",0,NA,100,279,1,"2/25/18 16:28","R_2wGHpbRjrZSwvbW",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,23.521,35.276,37.056,10,"",6.198,97.203,98.618,27,5.529,72.373,73.452,24,3.577,64.325,66.386,22,NA,"sona",3,3,5,4,4,3,3,3,3,3,3,4,1,3,3,4,4,4,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
"2/25/18 19:59","2/25/18 20:04",0,NA,100,337,1,"2/25/18 20:04","R_1hX1Fopqj8omc7U",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.317,6.279,6.985,3,"",3.993,87.06,88.591,23,14.824,116.26,117.022,24,6.419,117.697,118.57,24,NA,"sona",2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,2,2,4,4,4,4,2,2,4,2,1,1,4,4,4,4,1,2,1,2,2,2,4,4,5,1,2,4,4,3,4,4,4,1,1,0
"2/25/18 21:57","2/25/18 22:01",0,NA,100,224,1,"2/25/18 22:01","R_12m4f01UDCn8n4e",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,5.014,5.014,6.389,1,"",3.73,57.813,59.9,21,10.025,67.692,69.078,20,8.786,80.451,82.726,20,NA,"sona",3,1,1,4,3,2,4,4,1,1,1,1,1,1,1,3,1,1,4,2,1,4,3,1,1,1,4,1,1,2,1,1,2,1,1,3,1,1,1,1,4,1,3,4,3,4,1,1,4,3,1,2,1,1,2,3,4,3,1,2,3,7,3
"2/26/18 10:38","2/26/18 10:44",0,NA,100,358,1,"2/26/18 10:44","R_3Ra15TSS5DXQ1cS",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.476,10.953,12.599,8,"",5.653,96.605,97.064,57,4.664,118.356,118.873,59,6.704,125.682,126.7,58,NA,"sona",2,4,5,5,4,3,4,5,5,3,3,3,3,4,5,5,3,2,3,4,1,4,3,3,4,5,5,1,3,3,3,1,5,4,5,4,2,3,3,3,4,2,2,3,4,2,4,3,3,4,3,3,1,3,2,5,3,3,3,5,3,4,0
"2/26/18 13:13","2/26/18 13:22",0,NA,100,553,1,"2/26/18 13:22","R_1n6etIo3D2I1ZpG",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.55,27.847,30.893,2,"",4.636,133.56,135.408,24,6.568,222.497,224.594,26,10.434,156.276,159.061,25,NA,"sona",5,4,4,5,5,4,5,5,4,4,4,4,1,4,5,5,4,4,4,4,1,5,5,5,4,4,5,4,3,5,4,1,4,4,3,5,3,4,1,4,4,4,4,2,4,4,1,2,3,4,4,2,1,4,3,4,3,4,2,4,3,3,0
"2/26/18 13:31","2/26/18 13:38",0,NA,100,440,1,"2/26/18 13:38","R_2VlGidfbVCp04yx",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.719,5.401,8.623,2,"",3.175,133.947,135.938,28,12.602,161.834,164.84,30,8.601,124.289,126.609,24,NA,"sona",3,4,4,4,5,4,4,4,4,3,4,5,1,3,5,3,5,4,5,4,1,5,5,5,3,4,5,1,1,4,4,1,3,5,5,5,3,5,1,5,4,5,5,5,5,4,5,5,3,4,5,3,1,4,3,3,3,3,5,5,5,4,0
"2/26/18 13:22","2/26/18 13:49",0,NA,100,1609,1,"2/26/18 13:49","R_3I3lezPpnYTfl5u",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,11.68,22.268,26.038,2,"",553.069,858.492,862.053,22,311.84,507.816,509.108,23,7.431,189.587,190.64,24,NA,"sona",4,4,4,4,5,3,5,4,4,2,2,4,2,3,4,4,3,2,5,4,1,3,4,4,4,3,4,2,3,4,3,2,5,4,4,4,3,2,1,4,4,4,3,2,4,2,4,3,3,4,4,4,1,4,3,4,3,3,3,4,2,3,0
"2/26/18 15:04","2/26/18 15:12",0,NA,100,492,1,"2/26/18 15:12","R_2cqIV0PAQOFFw8y",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,4.943,33.296,37.269,9,"",13.969,132.456,134.799,22,31.144,135.298,137.002,22,81.11,177.671,179.825,24,NA,"sona",2,1,3,2,5,1,5,3,4,1,5,5,3,2,3,2,5,5,5,4,1,3,4,4,3,4,5,1,1,3,3,3,5,5,5,5,1,4,3,5,4,5,5,2,4,3,4,3,4,4,4,4,2,2,4,4,3,3,4,3,3,4,0
"2/26/18 17:25","2/26/18 17:34",0,NA,100,538,1,"2/26/18 17:34","R_1HipIA4AKelNHHt",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,64.585,64.585,66.551,1,"",6.879,278.254,280.841,22,2.571,77.516,79.108,20,6.497,105.467,108.533,20,NA,"sona",4,5,4,5,5,5,5,5,5,4,5,4,2,4,5,5,4,2,5,5,1,5,2,5,4,5,4,1,5,5,4,1,5,4,4,4,2,1,2,4,4,5,4,3,5,2,3,5,4,5,3,4,1,5,4,4,3,5,5,5,3,5,0
"2/26/18 19:16","2/26/18 19:25",0,NA,100,512,1,"2/26/18 19:25","R_3kpNUK9hv2IOCgI",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,10.794,37.474,39.079,4,"",41.714,131.288,132.312,28,3.842,261.321,263.894,29,3.27,72.122,73.773,27,NA,"sona",3,4,4,4,5,4,5,4,4,2,4,4,2,3,3,4,4,3,5,4,1,4,4,4,3,2,4,2,1,2,4,1,5,4,4,4,3,3,1,5,4,3,4,3,4,4,3,3,4,4,4,5,1,3,3,3,3,4,4,4,3,3,0
"2/26/18 19:27","2/26/18 19:34",0,NA,100,411,1,"2/26/18 19:34","R_2QmuabLYVMRJ2MB",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,6.867,6.867,9.812,1,"",5.756,165.155,168.214,21,18.767,124.281,127.444,20,8.91,99.316,100.842,21,NA,"sona",2,1,4,4,5,4,4,4,4,1,1,3,1,2,4,4,1,1,4,5,1,5,4,4,2,2,4,1,1,2,2,2,4,4,4,4,2,2,1,3,4,3,3,4,2,5,4,2,2,2,3,1,1,2,1,2,3,1,1,3,5,4,0
"2/27/18 9:34","2/27/18 9:43",0,NA,100,518,1,"2/27/18 9:43","R_1OJKoEaiFTQBOVF",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,17.302,24.382,25.879,3,"",7.946,151.705,153.039,22,6.499,146.236,147.544,23,25.224,186.201,188.414,20,NA,"sona",4,3,5,4,4,5,4,4,5,3,5,5,1,3,4,4,5,5,5,4,1,4,3,4,3,5,5,1,5,5,3,1,1,5,3,5,3,3,1,5,4,5,5,3,5,4,4,3,3,5,5,5,1,5,4,5,3,5,5,5,2,5,0
"2/27/18 9:45","2/27/18 9:50",0,NA,100,317,1,"2/27/18 9:50","R_1OZcP5doWhCyL10",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,13.72,13.72,18.967,1,"",11.76,109.197,112.22,21,4.327,87.645,90.338,21,7.565,88.775,91.351,21,NA,"sona",4,4,4,4,4,4,4,4,4,3,4,4,1,3,4,4,5,4,4,4,1,4,4,4,4,3,4,2,3,4,4,3,2,3,4,4,3,3,2,4,4,4,4,3,4,3,4,3,4,4,3,4,2,4,4,4,3,4,3,4,4,1,0
"2/27/18 10:07","2/27/18 10:12",0,NA,100,309,1,"2/27/18 10:12","R_8q2iCnYAJ9QuIWR",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.097,15.567,16.894,7,"",4.612,82.278,84.706,68,1.518,115.833,116.937,90,1.986,84.948,86.181,69,NA,"sona",1,4,4,4,4,2,4,4,4,4,4,5,1,2,4,4,5,5,4,5,1,4,4,3,3,4,5,1,2,4,3,1,4,4,5,4,1,2,1,5,4,5,5,5,4,5,2,3,3,4,4,4,1,4,4,4,3,4,3,4,5,3,0
"2/27/18 10:06","2/27/18 10:14",0,NA,100,520,1,"2/27/18 10:14","R_3PsH8iTyAEzwAhD",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1.01,3.046,3.881,5,"",1.586,48.689,48.733,63,0.692,86.034,86.079,72,2.666,376.892,376.961,59,NA,"sona",4,5,3,3,2,4,4,2,4,3,4,5,2,3,2,5,4,4,2,4,1,4,3,4,3,2,4,4,4,4,3,1,4,3,4,4,2,5,1,2,4,4,1,5,5,1,3,4,5,5,3,5,1,3,3,4,3,4,4,4,1,4,1
"2/27/18 10:08","2/27/18 10:15",0,NA,100,425,1,"2/27/18 10:15","R_3iR5Q5I6H22VnA0",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,176.433,176.433,179.221,1,"",4.483,71.457,72.78,22,7.701,77.585,78.643,21,4.024,85.895,87.743,20,NA,"sona",4,4,5,5,5,4,5,3,3,3,5,5,2,4,5,4,5,5,4,4,1,4,4,5,3,4,4,1,2,4,4,1,3,5,5,5,3,4,1,5,4,5,5,5,5,5,4,4,4,5,4,1,3,4,3,4,3,4,4,5,5,4,1
"2/27/18 10:09","2/27/18 10:17",0,NA,100,507,1,"2/27/18 10:17","R_1cStf9c98T0AoTu",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,5.623,7.576,9.682,2,"",15.911,168.957,170.098,25,15.447,197.521,201.247,21,8.805,118.917,120.486,21,NA,"sona",3,4,3,4,4,4,5,3,3,3,5,5,1,3,3,2,5,5,5,4,1,4,4,5,4,4,4,2,3,4,3,1,5,4,5,4,3,5,1,5,4,5,5,4,4,2,3,3,3,4,5,2,1,4,4,3,3,5,5,5,2,6,0
"2/27/18 10:22","2/27/18 10:27",0,NA,100,265,1,"2/27/18 10:27","R_2VfmgqtoBS3075k",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3.426,3.426,8.879,1,"",4.458,80.06,81.886,21,5.526,91.288,93.626,23,4.105,76.401,77.435,20,NA,"sona",4,4,5,5,4,4,4,4,4,3,5,5,1,4,5,4,5,5,5,5,1,5,4,4,4,4,5,2,1,5,4,1,5,5,5,4,3,4,1,5,4,5,5,5,5,3,5,5,4,5,5,1,1,4,3,4,3,3,5,5,1,4,0
"2/27/18 10:25","2/27/18 10:31",0,NA,100,374,1,"2/27/18 10:31","R_1GCeGj73Ieni3mm",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,4.026,4.026,7.484,1,"",5.15,67.651,68.748,21,4.123,66.398,67.805,21,10.739,223.716,225.331,20,NA,"sona",5,4,5,4,4,4,4,4,4,3,5,4,2,3,4,4,4,4,5,5,1,4,4,4,4,4,5,1,5,4,3,1,5,4,4,5,3,4,3,4,4,4,4,3,5,2,3,5,4,4,5,3,1,4,5,5,3,5,5,4,4,6,2
